task_id,set_id,alt1_img1,alt2_img1,alt3_img1
497,63,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true
498,63,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
499,63,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true
500,63,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true
501,63,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true
502,63,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true
503,63,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true
504,63,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true
505,64,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
506,64,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true
507,64,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true
508,64,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true
509,64,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true
510,64,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true
511,64,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
512,64,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true
513,65,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true
514,65,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true
515,65,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
516,65,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true
517,65,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true
518,65,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true
519,65,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true
520,65,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
521,66,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
522,66,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true
523,66,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true
524,66,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true
525,66,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true
526,66,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true
527,66,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true
528,66,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true
529,67,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true
530,67,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true
531,67,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true
532,67,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
533,67,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
534,67,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true
535,67,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true
536,67,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
537,68,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true
538,68,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true
539,68,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
540,68,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true
541,68,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true
542,68,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
543,68,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true
544,68,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true
545,69,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true
546,69,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true
547,69,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true
548,69,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true
549,69,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true
550,69,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true
551,69,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
552,69,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true
553,70,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
554,70,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
555,70,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true
556,70,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
557,70,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
558,70,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true
559,70,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true
560,70,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
561,71,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true
562,71,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
563,71,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true
564,71,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
565,71,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true
566,71,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true
567,71,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true
